Tiny Aya Global,GPT OSS 20B,UvA-MT,Qingqiu-MT-9B,Dubformer,DeepSeek V4 Pro,CUNI-EdUKate,Qwen 3.6 - 27b,Gemini 3.1 Pro,Ministral 3 - 14B,GoogleTranslate,Tower 9B,Mistral Medium 3.5,Command A+,Cohere CAT+,GPT OSS 120B,Qwen 3.5 - 9b,Gemma 4 - 4B,CUNI-MH-v3,TRIVE,SalamandraTA,GPT 5.5,Gemma 4 - 31B,GLM 4 - 9B
['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],[],['Merkblatt'],['Merkblatt'],[],[],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt'],['Merkblatt']
['Wahlrecht'],[],['Wahlrecht'],['Wahlrecht'],[],['Wahlrecht'],['Wahlrecht'],['Wahlrecht'],['Wahlrecht'],['Wahlrecht'],[],['Wahlrecht'],['Wahlrecht'],['Wahlrecht'],['Wahlrecht'],['Wahlrecht'],[],['Wahlrecht'],[],['Wahlrecht'],['Wahlrecht'],['Wahlrecht'],['Wahlrecht'],['Wahlrecht']
[],['Wahlwerber'],['Wahlwerber'],[],['Wahlwerber'],['Wahlwerber'],[],[],['Wahlwerber'],['Wahlwerber'],[],[],['Wahlwerber'],['Wahlwerber'],['Wahlwerber'],['Wahlwerber'],[],[],[],['Wahlwerber'],[],['Wahlwerber'],['Wahlwerber'],[]
[],[],[],[],[],[],['Verantwortung'],[],['Verantwortung'],[],[],[],['Verantwortung'],[],[],[],[],[],['Verantwortung'],[],[],['Verantwortung'],[],['Verantwortung']
[],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],[],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],[],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],[],['Blutalkoholkonzentration'],[],['Blutalkoholkonzentration'],['Blutalkoholkonzentration'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz']
[],['Kennnummer'],['Kennnummer'],['Kennnummer'],['Kennnummer'],['Kennnummer'],[],['Kennnummer'],['Kennnummer'],[],[],[],['Kennnummer'],['Kennnummer'],['Kennnummer'],['Kennnummer'],[],['Kennnummer'],[],['Kennnummer'],['Kennnummer'],['Kennnummer'],['Kennnummer'],[]
[],[],['Cloud Provider'],['Cloud Provider'],['Cloud Provider'],['Cloud Provider'],[],[],['Cloud Provider'],[],[],['Cloud Provider'],['Cloud Provider'],['Cloud Provider'],['Cloud Provider'],['Cloud Provider'],[],['Cloud Provider'],[],['Cloud Provider'],[],['Cloud Provider'],['Cloud Provider'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['Aussterben'],[],[],[],['Aussterben'],[],['Aussterben'],['Aussterben'],[],[],[],['Aussterben'],['Aussterben'],[],['Aussterben'],[],[],[],['Aussterben'],['Aussterben'],['Aussterben'],['Aussterben'],[]
[],['Befristung'],['Befristung'],['Befristung'],['Befristung'],['Befristung'],[],[],['Befristung'],[],[],['Befristung'],['Befristung'],['Befristung'],[],['Befristung'],[],[],[],['Befristung'],['Befristung'],['Befristung'],['Befristung'],[]
[],[],[],[],[],['Geräusch'],[],[],['Geräusch'],['Geräusch'],[],[],[],[],[],[],[],[],[],['Geräusch'],[],['Geräusch'],[],[]
[],['Eigentumserwerb des Finders'],['Eigentumserwerb des Finders'],[],['Eigentumserwerb des Finders'],['Eigentumserwerb des Finders'],[],[],['Eigentumserwerb des Finders'],[],[],[],[],['Eigentumserwerb des Finders'],['Eigentumserwerb des Finders'],['Eigentumserwerb des Finders'],[],[],[],['Eigentumserwerb des Finders'],[],['Eigentumserwerb des Finders'],['Eigentumserwerb des Finders'],[]
[],[],[],[],[],[],[],[],[],['Geräusch'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Grundstück'],['Grundstück'],['Grundstück'],['Grundstück'],['Grundstück'],['Grundstück'],"['Grundstück', 'Grundstück']",['Grundstück'],['Grundstück'],['Grundstück'],"['Grundstück', 'Grundstück']","['Grundstück', 'Grundstück']",['Grundstück'],"['Grundstück', 'Grundstück']","['Grundstück', 'Grundstück']",['Grundstück'],"['Grundstück', 'Grundstück']",['Grundstück'],['Grundstück'],['Grundstück'],"['Grundstück', 'Grundstück']",['Grundstück'],['Grundstück'],['Grundstück']
[],[],[],[],[],['Geräusch'],[],[],['Geräusch'],[],[],[],[],[],[],[],[],[],[],['Geräusch'],[],['Geräusch'],[],['Geräusch']
[],[],"['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']",[],[],"['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']",[],"['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']",['Grenzzeichen'],[],"['Grenzzeichen', 'Grenzzeichen']",[],['Grenzzeichen'],[],"['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']","['Grenzzeichen', 'Grenzzeichen']"
['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],[],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz'],['Schutz']
['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger']
['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger']
['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger'],['Empfänger']
['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],[],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],[],['Urkunde'],[],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde'],['Urkunde']
['Verpächter'],['Verpächter'],['Verpächter'],[],['Verpächter'],['Verpächter'],"['Verpächter', 'Verpächter']",['Verpächter'],['Verpächter'],['Verpächter'],['Verpächter'],[],['Verpächter'],['Verpächter'],['Verpächter'],['Verpächter'],['Verpächter'],['Verpächter'],[],['Verpächter'],['Verpächter'],['Verpächter'],['Verpächter'],[]
[],['Auskunft'],['Auskunft'],['Auskunft'],['Auskunft'],['Auskunft'],[],['Auskunft'],['Auskunft'],[],[],['Auskunft'],[],['Auskunft'],['Auskunft'],['Auskunft'],['Auskunft'],['Auskunft'],[],['Auskunft'],['Auskunft'],['Auskunft'],['Auskunft'],[]
[],[],[],[],[],['Zeit'],['Zeit'],[],['Zeit'],[],[],[],['Zeit'],[],[],[],[],[],['Zeit'],[],[],[],[],[]
[],[],['Geschäftsanteil'],[],['Geschäftsanteil'],['Geschäftsanteil'],[],[],['Geschäftsanteil'],[],[],['Geschäftsanteil'],['Geschäftsanteil'],[],[],[],[],[],[],['Geschäftsanteil'],['Geschäftsanteil'],['Geschäftsanteil'],['Geschäftsanteil'],[]
[],[],['Geschäftsführer'],[],[],['Geschäftsführer'],[],[],['Geschäftsführer'],[],[],[],[],['Geschäftsführer'],[],['Geschäftsführer'],[],['Geschäftsführer'],[],['Geschäftsführer'],[],['Geschäftsführer'],[],[]
[],['gesetzmäßig'],[],[],['gesetzmäßig'],[],[],['gesetzmäßig'],['gesetzmäßig'],['gesetzmäßig'],[],[],['gesetzmäßig'],['gesetzmäßig'],[],['gesetzmäßig'],[],[],[],[],['gesetzmäßig'],['gesetzmäßig'],[],[]
['Dispens'],[],[],[],['Dispens'],['Dispens'],[],['Dispens'],['Dispens'],[],[],[],[],['Dispens'],[],['Dispens'],[],[],[],['Dispens'],['Dispens'],[],[],[]
[],[],['Dienstberechtigter'],['Dienstberechtigter'],[],['Dienstberechtigter'],[],['Dienstberechtigter'],['Dienstberechtigter'],[],[],[],[],[],[],[],[],[],[],['Dienstberechtigter'],[],['Dienstberechtigter'],[],[]
[],['Grundsatz der Öffentlichkeit'],[],['Grundsatz der Öffentlichkeit'],[],[],[],['Grundsatz der Öffentlichkeit'],[],[],['Grundsatz der Öffentlichkeit'],['Grundsatz der Öffentlichkeit'],['Grundsatz der Öffentlichkeit'],[],['Grundsatz der Öffentlichkeit'],[],['Grundsatz der Öffentlichkeit'],[],[],['Grundsatz der Öffentlichkeit'],['Grundsatz der Öffentlichkeit'],['Grundsatz der Öffentlichkeit'],['Grundsatz der Öffentlichkeit'],[]
['Gründungsaktionär'],[],['Gründungsaktionär'],['Gründungsaktionär'],[],['Gründungsaktionär'],[],[],['Gründungsaktionär'],['Gründungsaktionär'],[],[],[],['Gründungsaktionär'],[],['Gründungsaktionär'],[],['Gründungsaktionär'],[],['Gründungsaktionär'],['Gründungsaktionär'],['Gründungsaktionär'],['Gründungsaktionär'],[]
['Handlungsgehilfe'],['Handlungsgehilfe'],['Handlungsgehilfe'],['Handlungsgehilfe'],['Handlungsgehilfe'],['Handlungsgehilfe'],[],['Handlungsgehilfe'],['Handlungsgehilfe'],[],[],['Handlungsgehilfe'],[],['Handlungsgehilfe'],['Handlungsgehilfe'],['Handlungsgehilfe'],['Handlungsgehilfe'],['Handlungsgehilfe'],[],['Handlungsgehilfe'],['Handlungsgehilfe'],['Handlungsgehilfe'],[],['Handlungsgehilfe']
[],['Hersteller'],[],['Hersteller'],[],['Hersteller'],[],[],['Hersteller'],[],[],[],[],[],[],[],[],['Hersteller'],[],['Hersteller'],[],['Hersteller'],[],['Hersteller']
['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],['Informationspflicht'],[],['Informationspflicht'],['Informationspflicht'],[]
[],[],[],['Geschäftsvorgang'],['Geschäftsvorgang'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Geschäftsvorgang'],['Geschäftsvorgang'],[],[]
['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],[],['Kommissionsvertrag'],['Kommissionsvertrag'],[],[],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],[],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag'],['Kommissionsvertrag']
[],[],['Kommittent'],[],[],['Kommittent'],[],[],['Kommittent'],[],[],[],[],['Kommittent'],[],[],[],[],[],['Kommittent'],['Kommittent'],['Kommittent'],['Kommittent'],[]
[],[],['Kommittent'],[],[],['Kommittent'],[],[],['Kommittent'],['Kommittent'],[],[],[],['Kommittent'],[],['Kommittent'],[],[],[],['Kommittent'],['Kommittent'],['Kommittent'],['Kommittent'],[]
['Konzessionär'],['Konzessionär'],['Konzessionär'],[],['Konzessionär'],['Konzessionär'],['Konzessionär'],['Konzessionär'],['Konzessionär'],[],[],['Konzessionär'],['Konzessionär'],['Konzessionär'],['Konzessionär'],['Konzessionär'],['Konzessionär'],['Konzessionär'],[],['Konzessionär'],['Konzessionär'],['Konzessionär'],['Konzessionär'],['Konzessionär']
[],['Kreditrahmen'],['Kreditrahmen'],[],['Kreditrahmen'],['Kreditrahmen'],[],['Kreditrahmen'],['Kreditrahmen'],['Kreditrahmen'],[],[],['Kreditrahmen'],[],[],['Kreditrahmen'],[],['Kreditrahmen'],[],['Kreditrahmen'],[],['Kreditrahmen'],['Kreditrahmen'],[]
[],[],[],[],[],['Kunde'],[],[],['Kunde'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"['Frist', 'Frist']",[],"['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']",['Frist'],"['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']",['Frist'],"['Frist', 'Frist']","['Frist', 'Frist']","['Frist', 'Frist']"
[],[],['Leasingnehmer'],[],[],['Leasingnehmer'],[],['Leasingnehmer'],['Leasingnehmer'],[],[],[],[],[],[],[],[],[],[],['Leasingnehmer'],[],['Leasingnehmer'],['Leasingnehmer'],[]
['Leiter'],[],['Leiter'],['Leiter'],['Leiter'],['Leiter'],[],['Leiter'],['Leiter'],['Leiter'],[],[],['Leiter'],['Leiter'],['Leiter'],[],['Leiter'],[],['Leiter'],['Leiter'],['Leiter'],['Leiter'],['Leiter'],['Leiter']
['anhalten'],['anhalten'],['Anhalten'],[],['Anhalten'],['Anhalten'],[],[],['Anhalten'],['anhalten'],['anhalten'],[],['anhalten'],['Anhalten'],['anhalten'],['Anhalten'],['anhalten'],[],['anhalten'],['Anhalten'],['anhalten'],['Anhalten'],[],[]
[],['Halten'],['Halten'],[],['Halten'],['Halten'],[],[],['Halten'],['Halten'],[],[],['Halten'],['Halten'],['Halten'],['Halten'],[],[],[],['Halten'],['Halten'],['Halten'],['Halten'],[]
[],[],['Makler'],['Makler'],['Makler'],['Makler'],[],['Makler'],['Makler'],[],['Makler'],[],[],[],[],['Makler'],[],[],[],['Makler'],['Makler'],['Makler'],['Makler'],[]
[],[],['Maklervertrag'],[],[],['Maklervertrag'],[],['Maklervertrag'],['Maklervertrag'],[],[],[],['Maklervertrag'],[],['Maklervertrag'],[],[],[],[],['Maklervertrag'],['Maklervertrag'],['Maklervertrag'],[],[]
['Masseverwalter'],['Masseverwalter'],['Masseverwalter'],[],['Masseverwalter'],['Masseverwalter'],[],['Masseverwalter'],['Masseverwalter'],['Masseverwalter'],[],['Masseverwalter'],['Masseverwalter'],[],['Masseverwalter'],['Masseverwalter'],[],['Masseverwalter'],[],['Masseverwalter'],[],['Masseverwalter'],['Masseverwalter'],['Masseverwalter']
[],[],[],[],"['Befristung', 'Befristung']","['Befristung', 'Befristung']",[],[],"['Befristung', 'Befristung']",[],[],[],[],[],"['Befristung', 'Befristung']",[],[],[],[],"['Befristung', 'Befristung']",[],['Befristung'],"['Befristung', 'Befristung']",[]
['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],"['Mieter', 'Mieter']",['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter'],['Mieter']
[],['Gebrauchsrecht'],['Gebrauchsrecht'],['Gebrauchsrecht'],['Gebrauchsrecht'],['Gebrauchsrecht'],[],[],['Gebrauchsrecht'],[],[],[],['Gebrauchsrecht'],[],['Gebrauchsrecht'],['Gebrauchsrecht'],['Gebrauchsrecht'],['Gebrauchsrecht'],[],['Gebrauchsrecht'],['Gebrauchsrecht'],['Gebrauchsrecht'],['Gebrauchsrecht'],[]
['Nacherbe'],[],['Nacherbe'],['Nacherbe'],[],['Nacherbe'],[],[],['Nacherbe'],[],[],['Nacherbe'],[],[],[],[],['Nacherbe'],[],[],['Nacherbe'],['Nacherbe'],['Nacherbe'],[],[]
[],[],['Nacherbe'],[],[],['Nacherbe'],[],[],['Nacherbe'],['Nacherbe'],[],[],['Nacherbe'],[],[],[],[],[],[],['Nacherbe'],[],['Nacherbe'],[],[]
[],['Nachweis'],['Nachweis'],['Nachweis'],['Nachweis'],['Nachweis'],[],['Nachweis'],['Nachweis'],['Nachweis'],['Nachweis'],['Nachweis'],['Nachweis'],[],['Nachweis'],['Nachweis'],['Nachweis'],['Nachweis'],[],['Nachweis'],['Nachweis'],['Nachweis'],['Nachweis'],[]
[],['Nutzen'],['Nutzen'],[],[],[],['Nutzen'],['Nutzen'],['Nutzen'],['Nutzen'],['Nutzen'],[],[],[],[],['Nutzen'],[],['Nutzen'],['Nutzen'],[],['Nutzen'],['Nutzen'],['Nutzen'],[]
['Hauptverfahren'],[],['Hauptverfahren'],[],[],['Hauptverfahren'],[],[],['Hauptverfahren'],[],[],['Hauptverfahren'],[],['Hauptverfahren'],['Hauptverfahren'],['Hauptverfahren'],[],[],[],['Hauptverfahren'],['Hauptverfahren'],['Hauptverfahren'],['Hauptverfahren'],[]
[],[],['selbständig Anstalt'],['selbständig Anstalt'],['selbständig Anstalt'],['selbständig Anstalt'],[],[],['selbständig Anstalt'],[],[],['selbständig Anstalt'],['selbständig Anstalt'],[],['selbständig Anstalt'],['selbständig Anstalt'],[],['selbständig Anstalt'],[],['selbständig Anstalt'],['selbständig Anstalt'],['selbständig Anstalt'],['selbständig Anstalt'],[]
[],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],[],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],[],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],[],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],['Rechtspflege'],[]
[],[],[],['Beschlussfassung'],['Beschlussfassung'],['Beschlussfassung'],[],['Beschlussfassung'],['Beschlussfassung'],[],[],['Beschlussfassung'],['Beschlussfassung'],['Beschlussfassung'],['Beschlussfassung'],[],['Beschlussfassung'],['Beschlussfassung'],[],['Beschlussfassung'],['Beschlussfassung'],['Beschlussfassung'],[],['Beschlussfassung']
['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],[],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],[],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],[],['Gesetzgebungsgewalt'],[],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],['Gesetzgebungsgewalt'],[]
[],[],['Treu und Glauben'],['Treu und Glauben'],['Treu und Glauben'],['Treu und Glauben'],[],['Treu und Glauben'],['Treu und Glauben'],[],['Treu und Glauben'],['Treu und Glauben'],['Treu und Glauben'],[],['Treu und Glauben'],['Treu und Glauben'],['Treu und Glauben'],['Treu und Glauben'],[],['Treu und Glauben'],['Treu und Glauben'],['Treu und Glauben'],['Treu und Glauben'],[]
[],[],[],['Sache'],"['Sache', 'Sache']",['Sache'],['Sache'],[],[],[],['Sache'],[],['Sache'],['Sache'],['Sache'],[],[],[],[],['Sache'],[],['Sache'],['Sache'],[]
['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],[],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],[],[],[],[],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],[],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],['Anvertrauung der Minderjährigen'],[]
['Vorteil'],['Vorteil'],['Vorteil'],[],['Vorteil'],['Vorteil'],['Vorteil'],[],['Vorteil'],['Vorteil'],['Vorteil'],[],['Vorteil'],['Vorteil'],['Vorteil'],[],[],[],[],['Vorteil'],[],['Vorteil'],['Vorteil'],['Vorteil']
[],[],['Ermittlungstätigkeit'],[],[],[],[],[],[],[],[],[],[],[],['Ermittlungstätigkeit'],[],['Ermittlungstätigkeit'],[],[],[],['Ermittlungstätigkeit'],['Ermittlungstätigkeit'],['Ermittlungstätigkeit'],['Ermittlungstätigkeit']
['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht'],['subjektiv Recht']
[],"['Stifter', 'Stifter']",['Stifter'],"['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']",[],"['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']",['Stifter'],"['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']","['Stifter', 'Stifter']",[]
[],['Identifizierungsnummer'],['Identifizierungsnummer'],[],['Identifizierungsnummer'],['Identifizierungsnummer'],[],['Identifizierungsnummer'],['Identifizierungsnummer'],[],[],['Identifizierungsnummer'],['Identifizierungsnummer'],[],['Identifizierungsnummer'],['Identifizierungsnummer'],[],['Identifizierungsnummer'],[],['Identifizierungsnummer'],[],[],['Identifizierungsnummer'],[]
['Trauung'],[],[],[],[],['Trauung'],[],[],['Trauung'],[],[],['Trauung'],[],[],['Trauung'],['Trauung'],[],[],[],['Trauung'],[],['Trauung'],[],[]
['Sachverhaltsirrtum'],[],[],[],['Sachverhaltsirrtum'],['Sachverhaltsirrtum'],[],[],['Sachverhaltsirrtum'],['Sachverhaltsirrtum'],[],[],[],[],['Sachverhaltsirrtum'],[],[],['Sachverhaltsirrtum'],[],['Sachverhaltsirrtum'],['Sachverhaltsirrtum'],['Sachverhaltsirrtum'],[],['Sachverhaltsirrtum']
[],['Beförderung'],['Beförderung'],['Beförderung'],['Beförderung'],['Beförderung'],['Beförderung'],['Beförderung'],['Beförderung'],['Beförderung'],[],['Beförderung'],['Beförderung'],[],['Beförderung'],['Beförderung'],['Beförderung'],['Beförderung'],[],['Beförderung'],['Beförderung'],['Beförderung'],['Beförderung'],[]
[],[],['Gehörschutzmittel'],['Gehörschutzmittel'],['Gehörschutzmittel'],[],[],[],['Gehörschutzmittel'],[],[],['Gehörschutzmittel'],['Gehörschutzmittel'],['Gehörschutzmittel'],['Gehörschutzmittel'],[],['Gehörschutzmittel'],['Gehörschutzmittel'],['Gehörschutzmittel'],['Gehörschutzmittel'],['Gehörschutzmittel'],['Gehörschutzmittel'],['Gehörschutzmittel'],[]
"['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']",[],"['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']",[],[],"['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']",[],[],"['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']","['Handelsvertreter', 'Handelsvertreter']",[]
['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm'],['Computerprogramm']
['Usufruktuar'],['Usufruktuar'],[],[],[],[],[],[],[],['Usufruktuar'],[],[],[],[],[],['Usufruktuar'],[],['Usufruktuar'],[],[],[],[],[],[]
['Wahrung'],['Wahrung'],['Wahrung'],[],['Wahrung'],['Wahrung'],[],['Wahrung'],['Wahrung'],['Wahrung'],[],['Wahrung'],['Wahrung'],[],['Wahrung'],['Wahrung'],[],['Wahrung'],[],['Wahrung'],[],['Wahrung'],['Wahrung'],[]
[],[],[],['Zwangsverwalter'],[],['Zwangsverwalter'],[],[],[],['Zwangsverwalter'],[],['Zwangsverwalter'],['Zwangsverwalter'],['Zwangsverwalter'],[],[],[],[],[],[],['Zwangsverwalter'],['Zwangsverwalter'],['Zwangsverwalter'],[]
['Anerkennung'],['Anerkennung'],['Anerkennung'],[],['Anerkennung'],['Anerkennung'],[],[],['Anerkennung'],['Anerkennung'],['Anerkennung'],['Anerkennung'],['Anerkennung'],['Anerkennung'],['Anerkennung'],['Anerkennung'],[],[],['Anerkennung'],['Anerkennung'],[],['Anerkennung'],['Anerkennung'],[]
['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer'],['Versicherer']
