Tiny Aya Global,GPT OSS 20B,UvA-MT,Qingqiu-MT-9B,Dubformer,DeepSeek V4 Pro,CUNI-EdUKate,Qwen 3.6 - 27b,Gemini 3.1 Pro,Ministral 3 - 14B,GoogleTranslate,Tower 9B,Mistral Medium 3.5,Command A+,Cohere CAT+,GPT OSS 120B,Qwen 3.5 - 9b,Gemma 4 - 4B,CUNI-MH-v3,TRIVE,SalamandraTA,GPT 5.5,Gemma 4 - 31B,GLM 4 - 9B
[],[],['Lohnliste'],[],[],[],[],[],[],[],[],[],[],[],['Lohnliste'],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],['Jahresrechnung'],['Jahresrechnung'],['Jahresrechnung'],[],[],['Jahresrechnung'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],['Jahresrechnung'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],[],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],[],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],[],['alleinig Geschäftsführer'],[],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],[],[],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],['alleinig Geschäftsführer'],['alleinig Geschäftsführer']
[],[],[],[],[],[],[],[],[],[],[],['gewöhnlich Verwaltungshandlung'],[],['gewöhnlich Verwaltungshandlung'],[],[],[],[],[],[],[],[],[],['gewöhnlich Verwaltungshandlung']
[],[],[],[],[],[],[],[],[],['Vereinsversammlung'],[],[],['Vereinsversammlung'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],['Berufslehre'],[],[],[],[],"['Berufslehre', 'Berufslehre', 'Berufslehre']",[],['Berufslehre'],"['Berufslehre', 'Berufslehre', 'Berufslehre']",[],['Berufslehre'],"['Berufslehre', 'Berufslehre', 'Berufslehre']",[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['verwaltungsrechtlicher Vertrag'],[],[],[],[],[],[],[],[],[]
['Transparenz der Verwaltung'],[],[],['Transparenz der Verwaltung'],[],[],[],[],[],['Transparenz der Verwaltung'],[],['Transparenz der Verwaltung'],[],[],['Transparenz der Verwaltung'],[],['Transparenz der Verwaltung'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['Mitgliedschaft'],[],[],[],[],[],[],[],['Mitgliedschaft'],[],['Mitgliedschaft'],[],[],[],[],[],[],[],[],[],[]
['Mitgliedschaft'],[],[],[],[],[],[],[],[],[],[],[],[],['Mitgliedschaft'],[],[],[],[],[],[],[],[],[],['Mitgliedschaft']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Kapitalverlust'],[],['Kapitalverlust'],[],['Kapitalverlust'],['Kapitalverlust'],[],['Kapitalverlust'],[],['Kapitalverlust'],[],['Kapitalverlust'],['Kapitalverlust'],[],['Kapitalverlust'],[],[],[],[],['Kapitalverlust'],['Kapitalverlust'],['Kapitalverlust'],['Kapitalverlust'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['unbeschränkt haftend Gesellschafter'],[],[]
[],[],[],['Emission'],[],['Emission'],[],[],[],[],[],['Emission'],[],['Emission'],['Emission'],['Emission'],[],['Emission'],[],[],['Emission'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],['Interimsschein'],[],[],[],[],['Interimsschein'],[],[],[],[],[],[],[],[],['Interimsschein'],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],['zusprechend Urteil'],[],['zusprechend Urteil'],[],[],[],[],[],[],[],[],[],[],[],[],['zusprechend Urteil'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['schuldfähig'],[],['Schuldfähig'],['Schuldfähig'],['Schuldfähig'],[],[],[],[],[],[],[],[],['Schuldfähig'],['Schuldfähig'],['Schuldfähig'],['schuldfähig'],[],[],['Schuldfähig'],['Schuldfähig'],[],['Schuldfähig'],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],['umfassend Beistandschaft'],[],[],[],[],['umfassende Beistandschaft'],[],[],[],[],[],[],[],[],[]
['Klageantwort'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['Berufsverbrecher'],[],['Berufsverbrecher'],['Berufsverbrecher'],['Berufsverbrecher'],[],[],['Berufsverbrecher'],['Berufsverbrecher'],['Berufsverbrecher'],['Berufsverbrecher'],['Berufsverbrecher'],['Berufsverbrecher'],['Berufsverbrecher'],['Berufsverbrecher'],[],['Berufsverbrecher'],[],['Berufsverbrecher'],[],['Berufsverbrecher'],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
['Freiheitsstrafe'],[],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],[],['Freiheitsstrafe'],['Freiheitsstrafe'],[],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],[],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe'],['Freiheitsstrafe']
[],[],[],[],['Busse'],[],[],[],[],['Busse'],[],['Busse'],['Busse'],[],[],[],[],[],[],[],['Busse'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['aussergerichtlich Geständnis'],[],['aussergerichtlich Geständnis'],[],[],[],[],[],[],[],['aussergerichtlich Geständnis'],[],[],[],[],[],[],[],[],['aussergerichtlich Geständnis'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['Entzug der elterlichen Sorge'],[],[],[],[],[],['Entziehung der elterlichen Sorge'],[],[],['Entzug der elterlichen Sorge'],['Entzug der elterlichen Sorge'],[],[],[],['Entzug der elterlichen Sorge'],['Entziehung der elterlichen Sorge'],[],[],[],[],['Entziehung der elterlichen Sorge']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],[],['Strafzumessung'],['Bemessung der Strafe'],['Strafzumessung'],[],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],[],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],['Strafzumessung'],[]
[],[],[],[],[],[],[],[],[],['Präklusionsfrist'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],['Tatverdacht'],[],['Tatverdacht'],[],[],[],[],['Tatverdacht'],[],[],['Tatverdacht'],[],['Tatverdacht'],[],['Tatverdacht'],[],[],['Tatverdacht'],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],['Stockwerkeigentümer'],[],[],[],[],[],[],[],[],[],[],[]
[],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft'],[],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft'],[],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft'],"['Erbengemeinschaft', 'Erbengemeinschaft']",[],['Erbengemeinschaft'],[],['Erbengemeinschaft'],['Erbengemeinschaft'],['Erbengemeinschaft']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Frachtvertrag'],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Öffentlichrechtlich angestellter'],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],['öffentlichrechtlich angestellter'],[],[],[],[],[],['öffentlichrechtlich angestellter'],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Hilfe'],[],[],['Hilfe'],[],[],[],[],[],[],[],[],['Hilfe'],['Hilfe'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],['Ermittlung'],[],[],[],[],[],['Ermittlung'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],['Bauberechtigter'],[],[],[],[],[],['Bauberechtigter'],[],[],[],[],[],[],[],[],[],[],['Bauberechtigter'],[],[],['Bauberechtigter'],[]
['Bauberechtigter'],['Bauberechtigter'],['Bauberechtigter'],[],[],['Bauberechtigter'],[],[],['Bauberechtigter'],[],[],['Bauberechtigter'],[],[],['Bauberechtigter'],[],[],[],[],[],[],['Bauberechtigter'],['Bauberechtigter'],[]
[],['Umweltverträglichkeitsbericht'],[],[],[],[],[],[],[],[],[],[],[],[],[],['Umweltverträglichkeitsbericht'],[],['Umweltverträglichkeitsbericht'],[],[],['Umweltverträglichkeitsbericht'],[],[],[]
['Anmeldepflicht'],[],[],[],[],[],[],[],[],[],[],[],[],[],['Anmeldepflicht'],[],[],[],[],[],['Anmeldepflicht'],[],[],[]
['Ehevertrag'],['Ehevertrag'],[],['Ehevertrag'],[],['Ehevertrag'],[],['Ehevertrag'],[],[],['Ehevertrag'],['Ehevertrag'],[],['Ehevertrag'],['Ehevertrag'],['Ehevertrag'],[],['Ehevertrag'],['Ehevertrag'],[],"['Ehevertrag', 'Ehevertrag']",['Ehevertrag'],[],['Ehevertrag']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Datenvertraulichkeit'],[],[],[],[],[],[],[],[],[]
[],['Wandelanleihe'],['Wandelanleihe'],['Wandelanleihe'],['Wandelanleihe'],[],[],['Wandelobligation'],[],['Wandelobligation'],[],[],['Wandelanleihe'],['Wandelobligation'],['Wandelobligation'],[],['Wandelanleihe'],[],[],[],[],[],[],[]
[],[],['Nachlassaktiven'],[],[],[],[],['Nachlassaktiven'],[],[],[],[],[],[],['Nachlassaktiven'],[],[],[],[],[],[],[],[],[]
[],['Identitätskarte'],['Identitätskarte'],[],[],[],[],[],['Identitätskarte'],[],[],[],[],['Identitätskarte'],[],[],[],[],[],['Identitätskarte'],[],['Identitätskarte'],['Identitätskarte'],[]
['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],[],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag'],[],[],[],[],['Änderungsantrag'],['Änderungsantrag'],['Änderungsantrag']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],['Erbbescheinigung'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],['ungültig Wahlzettel'],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Auszug aus dem Katasterplan'],[],['Auszug aus dem Katasterplan'],['Auszug aus dem Katasterplan'],[],[],[],['Auszug aus dem Katasterplan'],[],['Auszug aus dem Katasterplan'],[],['Auszug aus dem Katasterplan'],['Auszug aus dem Katasterplan'],['Auszug aus dem Katasterplan'],[],[],['Auszug aus dem Katasterplan'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],['Eheschein'],[],[],[],[],[],[],[],['Eheschein'],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],['Witwerschaft'],[],[],['Witwerschaft'],[],[],[],[],[],[],[],[],[]
['Mündel'],['Mündel'],['Mündel'],[],['Mündel'],['Mündel'],[],['Mündel'],['Mündel'],['Mündel'],['Mündel'],[],['Mündel'],['Mündel'],['Mündel'],['Mündel'],['Mündel'],[],[],['Mündel'],['Mündel'],['Mündel'],['Mündel'],[]
[],[],[],[],['eheähnlich Gemeinschaft'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Konkubinat'],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['Verfassungsmässigkeit'],[],[],[],[],[],[],[],[],[],[],[],[],['Verfassungsmässigkeit'],[],[],[],['Verfassungsmässigkeit'],[],[],['Verfassungsmässigkeit']
['unverzinslich'],['unverzinslich'],['unverzinslich'],['unverzinslich'],['unverzinslich'],['unverzinslich'],[],['unverzinslich'],['unverzinslich'],['unverzinslich'],[],['unverzinslich'],[],['unverzinslich'],['unverzinslich'],[],[],[],[],['unverzinslich'],[],['unverzinslich'],['unverzinslich'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],['Bewilligung'],[],[],['Bewilligung'],[],[],[],[],[],[],['Bewilligung'],[],['Bewilligung'],['Bewilligung'],[],[],[],[],[],['Bewilligung'],['Bewilligung'],[]
[],['Bewilligung'],[],[],['Bewilligung'],[],[],[],[],['Bewilligung'],[],[],[],[],[],['Bewilligung'],[],[],[],[],[],[],['Bewilligung'],[]
[],['Bewilligung'],[],[],[],[],[],[],['Bewilligung'],[],[],[],[],[],[],['Bewilligung'],[],[],[],[],[],[],['Bewilligung'],[]
['Trennung der Verfahren'],[],['Trennung der Verfahren'],[],['Trennung der Verfahren'],['Trennung der Verfahren'],[],['Trennung der Verfahren'],[],['Trennung der Verfahren'],['Trennung der Verfahren'],['Trennung der Verfahren'],[],['Trennung der Verfahren'],['Trennung der Verfahren'],['Trennung der Verfahren'],[],[],['Trennung der Verfahren'],['Trennung der Verfahren'],['Trennung der Verfahren'],['Trennung der Verfahren'],['Trennung der Verfahren'],['Trennung der Verfahren']
['Devolution'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Devolution'],[],[],[],[]
[],['richterliche Unabhängigkeit'],['richterliche Unabhängigkeit'],['richterliche Unabhängigkeit'],['richterliche Unabhängigkeit'],[],[],['richterliche Unabhängigkeit'],[],['richterliche Unabhängigkeit'],[],[],['richterliche Unabhängigkeit'],[],['richterliche Unabhängigkeit'],['richterliche Unabhängigkeit'],['richterliche Unabhängigkeit'],['richterliche Unabhängigkeit'],[],[],[],['richterliche Unabhängigkeit'],['richterliche Unabhängigkeit'],['richterlich Unabhängigkeit']
['Richterkollegium'],['Richterkollegium'],['Richterkollegium'],['Richterkollegium'],[],[],[],['Richterkollegium'],['Richterkollegium'],[],[],['Richterkollegium'],[],['Richterkollegium'],['Richterkollegium'],['Richterkollegium'],['Richterkollegium'],['Richterkollegium'],[],['Richterkollegium'],['Richterkollegium'],['Richterkollegium'],['Richterkollegium'],['Richterkollegium']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],['Wertpapierfirma'],[],[],[],[],[],['Wertpapierfirma'],['Wertpapierfirma'],['Wertpapierfirma'],[],['Wertpapierfirma'],[],[],[],[],['Wertpapierfirma'],[],[],['Wertpapierfirma'],[],['Wertpapierfirma'],['Wertpapierfirma'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['verfassungsmässig Richter'],[],[],[],[],[],[],[],[],['verfassungsmässig Richter']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],['Absorption'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],[],['faktisch Geschäftsführer'],[],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],[],['faktisch Geschäftsführer'],[],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer'],['faktisch Geschäftsführer']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],['mitbestrafte Vortat'],['mitbestrafte Vortat'],['mitbestrafte Vortat'],[],['mitbestrafte Vortat'],[],[],[],[],[],[],[],[],[],[],[],[],[],['mitbestrafte Vortat'],[],['mitbestrafte Vortat'],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['unrechtmässig Aneignung', 'unrechtmässig Aneignung']",[],[],[],[],[],[],"['unrechtmässig Aneignung', 'unrechtmässig Aneignung']"
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],['betrügerisch Konkurs'],[],['betrügerisch Konkurs'],['betrügerisch Konkurs'],['betrügerisch Konkurs'],[],[],[],['betrügerisch Konkurs'],[],['betrügerisch Konkurs'],[],['betrügerisch Konkurs'],[],[],[],['betrügerisch Konkurs']
['Konkursdelikt'],[],['Konkursdelikt'],['Konkursdelikt'],[],[],[],['Konkursdelikt'],[],[],[],[],[],['Konkursdelikt'],['Konkursdelikt'],['Konkursdelikt'],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Urteilsfähigkeit'],['Urteilsfähigkeit'],[],['Urteilsfähigkeit'],[],[],[],['Urteilsfähigkeit'],[],[],[],['Urteilsfähigkeit'],['Urteilsfähigkeit'],[],[],['Urteilsfähigkeit'],['Urteilsfähigkeit'],[],[],[],['Urteilsfähigkeit'],[],['Urteilsfähigkeit'],['Urteilsfähigkeit']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],['Strafschärfungsgrund'],[],[],[],[],[],[],[],[],[],[],[],['Strafschärfungsgrund'],['Strafschärfungsgrund'],[],[],[],[],[],['Strafschärfungsgrund'],[],[],['Strafschärfungsgrund']
,,,,,,,,,,,,,,,,,,,,,,,
[],['unechte Konkurrenz'],['unechte Konkurrenz'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['unechte Konkurrenz'],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],['Realkonkurrenz'],"['Realkonkurrenz', 'Realkonkurrenz']",['Realkonkurrenz'],['Realkonkurrenz'],[],[],['Realkonkurrenz'],['Realkonkurrenz'],[],['Realkonkurrenz'],[],[],['Realkonkurrenz'],['Realkonkurrenz'],[],[],[],['Realkonkurrenz'],[],['Realkonkurrenz'],['Realkonkurrenz'],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['versucht Delikt'],[],[],[],[],[],[],[],[],[]
[],[],[],['versucht Delikt'],['versuchtes Delikt'],[],[],[],[],[],[],[],[],[],[],[],[],['versucht Delikt'],[],[],['versucht Delikt'],[],[],[]
[],['versucht Delikt'],['versucht Delikt'],[],['versucht Delikt'],['versucht Delikt'],[],['versucht Delikt'],[],[],[],['versucht Delikt'],['versucht Delikt'],['versucht Delikt'],[],['versucht Delikt'],[],['versucht Delikt'],[],[],[],[],[],['versucht Delikt']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['Intellektuelle Fälschung'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['Intellektuelle Fälschung'],[],['Intellektuelle Fälschung'],[],[],[],[],['Intellektuelle Fälschung'],[],[],['Intellektuelle Fälschung'],[],[],[],[],[],['Intellektuelle Fälschung'],[],[],['Intellektuelle Fälschung'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],['objektiv Tatbestandsmerkmal'],['objektiv Tatbestandsmerkmal'],[],[],['objektiv Tatbestandsmerkmal'],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
['Tatsachengericht'],['Tatsachengericht'],['Tatsachengericht'],[],['Tatsachengericht'],['Tatsachengericht'],[],['Tatsachengericht'],['Tatsachengericht'],['Tatsachengericht'],[],[],[],[],['Tatsachengericht'],['Tatsachengericht'],['Tatsachengericht'],[],[],['Tatsachengericht'],['Tatsachengericht'],['Tatsachengericht'],[],[]
[],['Richter erster Instanz'],[],['erstinstanzliche Gericht'],['Richter erster Instanz'],[],['erstinstanzliche Gericht'],[],['Richter erster Instanz'],[],[],['erstinstanzliche Gericht'],[],['Richter erster Instanz'],[],[],['erstinstanzliche Gericht'],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
['Gnade'],[],[],[],[],[],['Gnade'],[],['Gnade'],[],[],['Gnade'],[],[],[],[],[],[],['Gnade'],[],[],[],[],['Gnade']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['extensive Auslegung'],[],[],[],['extensive Auslegung'],[],[],[],['extensive Auslegung'],[],['extensive Auslegung'],['extensive Auslegung'],[],['extensive Auslegung'],['extensive Auslegung'],[],[],['extensive Auslegung'],['extensive Auslegung'],[],['extensive Auslegung']
['grammatikalische Auslegung'],['grammatikalische Interpretation'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],[],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Interpretation'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],[],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],['grammatikalische Auslegung'],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['psychische Gehilfenschaft', 'psychische Gehilfenschaft']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],"['psychische Gehilfenschaft', 'psychische Gehilfenschaft']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],['zulässig'],['zulässig'],[],[],[],[],[],[],[],['zulässig'],[],[],[],['zulässig'],[],[],['zulässig'],['zulässig'],['zulässig'],[],[],['zulässig']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
