Tiny Aya Global,GPT OSS 20B,UvA-MT,Qingqiu-MT-9B,Dubformer,DeepSeek V4 Pro,CUNI-EdUKate,Qwen 3.6 - 27b,Gemini 3.1 Pro,Ministral 3 - 14B,GoogleTranslate,Tower 9B,Mistral Medium 3.5,Command A+,Cohere CAT+,GPT OSS 120B,Qwen 3.5 - 9b,Gemma 4 - 4B,CUNI-MH-v3,TRIVE,SalamandraTA,GPT 5.5,Gemma 4 - 31B,GLM 4 - 9B
[],[],[],['minderjährig Kind'],[],[],[],[],[],[],[],[],[],[],[],[],[],['minderjährig Kind'],[],[],[],[],[],['minderjährig Kind']
[],['eheähnliche Lebensgemeinschaft'],['eheähnliche Lebensgemeinschaft'],['eheähnliche Lebensgemeinschaft'],[],['eheähnliche Lebensgemeinschaft'],[],['eheähnliche Lebensgemeinschaft'],['eheähnliche Lebensgemeinschaft'],[],[],[],['eheähnliche Lebensgemeinschaft'],['eheähnliche Lebensgemeinschaft'],[],[],['eheähnliche Lebensgemeinschaft'],['eheähnliche Lebensgemeinschaft'],['Eheähnliche Lebensgemeinschaft'],['eheähnliche Lebensgemeinschaft'],['eheähnliche Lebensgemeinschaft'],['eheähnlich Lebensgemeinschaft'],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],[],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],[],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],[],['Verfassungsmäßigkeit'],['Verfassungsmäßigkeit'],[]
[],[],[],[],[],[],[],[],[],[],['zinslos'],[],['zinslos'],[],[],['zinslos'],['zinslos'],[],[],[],['zinslos'],[],[],['zinslos']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Prüfungsgesellschaft'],[],[],[],[],[]
[],['Verwaltungsbewilligung'],[],['Verwaltungsgenehmigung'],['Verwaltungsbewilligung'],[],[],[],['Ermächtigung'],[],[],['Verwaltungsgenehmigung'],[],[],[],[],['Verwaltungsermächtigung'],[],[],['Ermächtigung'],[],[],[],['Verwaltungsgenehmigung']
[],[],['Verwaltungsbewilligung'],['Verwaltungsgenehmigung'],[],['Ermächtigung'],[],[],['Ermächtigung'],[],[],[],[],[],['Verwaltungsgenehmigung'],[],[],[],[],['Ermächtigung'],[],['Ermächtigung'],[],[]
[],[],['Verwaltungsgenehmigung'],[],['Verwaltungsgenehmigung'],['Verwaltungsgenehmigung'],[],['behördliche Erlaubnis'],[],[],[],[],['Verwaltungsgenehmigung'],['behördliche Erlaubnis'],['behördliche Erlaubnis'],[],['behördliche Erlaubnis'],['behördliche Erlaubnis'],[],['Ermächtigung'],[],['Verwaltungsgenehmigung'],[],['behördliche Erlaubnis']
[],['Trennung der Rechtsstreitigkeiten'],[],['Trennung der Rechtsstreitigkeiten'],[],[],[],[],['Trennung der Rechtsstreitigkeiten'],[],[],[],[],[],[],[],['Trennung der Rechtsstreitigkeiten'],['Trennung der Rechtsstreitigkeiten'],[],[],[],[],[],[]
[],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],[],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],[],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme']
['Unabhängigkeit des Richters'],[],[],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],[],[],['Unabhängigkeit der Richter'],[],['Unabhängigkeit des Richters'],[],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],[],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],['Unabhängigkeit des Richters'],[]
[],[],[],[],['Spruchkörper'],['Spruchkörper'],[],[],[],['Spruchkörper'],[],[],['Spruchkörper'],[],['Spruchkörper'],[],[],[],[],[],[],[],[],[]
[],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],[],['faktisch Gesellschaft'],['de facto-Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft'],['faktisch Gesellschaft']
['staatliches Monopol'],[],[],[],['staatliches Monopol'],[],[],[],['staatliches Monopol'],[],[],['staatliches Monopol'],[],[],[],[],[],[],[],['staatliches Monopol'],['staatliches Monopol'],['staatliches Monopol'],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],['gesetzlich Richter'],['gesetzlich Richter'],['gesetzlich Richter'],"['ordentlich', 'durch Gesetz vorbestimmt Richter']",[],['gesetzlich Richter'],['gesetzlich Richter'],['gesetzlich Richter'],[],['gesetzlich Richter'],['gesetzlich Richter'],['gesetzlich Richter'],[],[],['gesetzlich Richter'],[],[],['durch Gesetz vorbestimmt Richter'],[],['gesetzlich Richter'],['gesetzlich Richter'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],[],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft'],['Personengesellschaft']
['Übernahme'],[],['Übernahme'],['Übernahme'],['Aufnahme'],['Aufnahme'],['Übernahme'],['Übernahme'],['Aufnahme'],['Aufnahme'],[],['Übernahme'],['Übernahme'],['Übernahme'],['Übernahme'],['Aufnahme'],['Übernahme'],['Übernahme'],[],['Aufnahme'],['Aufnahme'],['Aufnahme'],['Übernahme'],['Aufnahme']
['Übernahme'],['Aufnahme'],['Übernahme'],['Aufnahme'],['Übernahme'],['Aufnahme'],['Übernahme'],['Übernahme'],['Aufnahme'],['Übernahme'],[],['Aufnahme'],['Übernahme'],['Aufnahme'],['Aufnahme'],['Übernahme'],['Aufnahme'],['Aufnahme'],['Übernahme'],['Aufnahme'],['Übernahme'],['Übernahme'],['Aufnahme'],['Übernahme']
[],[],[],[],[],[],['faktisch Verwalter'],[],['faktisch Verwalter'],[],[],[],[],[],[],[],['faktisch Verwalter'],[],[],[],[],[],[],[]
['Bericht über die Schätzung des Gesellschaftsvermögens'],[],['Schätzungsbericht'],['Bericht über die Schätzung des Gesellschaftsvermögens'],['Schätzungsbericht'],['Schätzungsbericht'],[],['Schätzungsbericht'],['Schätzungsbericht'],[],[],['Bericht über die Schätzung des Gesellschaftsvermögens'],['Schätzungsbericht'],['Bericht über die Schätzung des Gesellschaftsvermögens'],['Schätzungsbericht'],['Bericht über die Schätzung des Gesellschaftsvermögens'],['Bericht über die Schätzung des Gesellschaftsvermögens'],['Schätzungsbericht'],[],['Schätzungsbericht'],['Schätzungsbericht'],['Bericht über die Schätzung des Gesellschaftsvermögens'],['Schätzungsbericht'],['Schätzungsbericht']
[],['Spaltungsplan'],['Spaltungsplan'],[],['Spaltungsplan'],['Spaltungsplan'],[],['Spaltungsplan'],['Spaltungsplan'],['Spaltungsplan'],[],['Spaltungsplan'],['Spaltungsplan'],['Spaltungsplan'],[],['Spaltungsplan'],['Spaltungsplan'],['Spaltungsplan'],[],['Spaltungsplan'],['Spaltungsplan'],['Spaltungsplan'],['Spaltungsplan'],[]
[],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],[],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],[],['Missbrauch der Amtsgewalt'],[],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],[],['Missbrauch der Amtsgewalt'],[],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt'],['Missbrauch der Amtsgewalt']
['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter'],['Täter']
[],[],[],[],['straflose Vortat'],[],[],['straflose Vortat'],['straflose Vortat'],['straflose Vortat'],[],[],['straflose Vortat'],['straflose Vortat'],['straflose Vortat'],['straflose Vortat'],['straflos Vortat'],[],[],[],['straflose Vortat'],[],['straflose Vortat'],[]
[],"['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']",[],"['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']",[],['Unterschlagung'],"['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']",[],"['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']","['Unterschlagung', 'Unterschlagung']",[]
[],"['kriminell Vereinigung', 'Vereinigung']","['kriminell Vereinigung', 'Vereinigung']",['Vereinigung'],['Vereinigung'],"['kriminell Vereinigung', 'Vereinigung']",['Vereinigung'],['Vereinigung'],['Vereinigung'],['Vereinigung'],['Vereinigung'],['Vereinigung'],['Vereinigung'],"['kriminell Vereinigung', 'Vereinigung']",['Vereinigung'],"['kriminell Vereinigung', 'Vereinigung']",['Vereinigung'],['Vereinigung'],['Vereinigung'],['Vereinigung'],['Vereinigung'],"['kriminell Vereinigung', 'Vereinigung']","['kriminell Vereinigung', 'Vereinigung']",[]
[],[],[],[],[],['mafiaartig Vereinigung'],[],['mafiaartig Vereinigung'],['mafiaartig Vereinigung'],[],[],['mafiaartig Vereinigung'],[],['mafiaartig Vereinigung'],['mafiaartig Vereinigung'],[],['mafiaartig Vereinigung'],[],[],['mafiaartig Vereinigung'],['mafiaartig Vereinigung'],['mafiaartig Vereinigung'],['mafiaartig Vereinigung'],['mafiaartig Vereinigung']
[],['Gehilfe'],['Gehilfe'],[],['Gehilfe'],['Gehilfe'],[],['Gehilfe'],['Gehilfe'],['Gehilfe'],[],['Gehilfe'],['Gehilfe'],[],[],['Gehilfe'],[],['Gehilfe'],[],[],['Gehilfe'],['Gehilfe'],['Gehilfe'],[]
[],['Selbstbezichtigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],[],['Selbstbezichtigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],[],['Selbstbezichtigung'],['Selbstbezichtigung'],['falsche Selbstanschuldigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],[],['Selbstbezichtigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],['Selbstbezichtigung'],[]
[],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],[],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],[],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter'],['Mittäter']
['betrügerisch Bankrott'],[],['betrügerisch Bankrott'],['betrügerisch Bankrott'],[],[],[],[],['betrügerisch Bankrott'],[],[],[],['betrügerisch Bankrott'],['betrügerisch Bankrott'],[],[],['betrügerisch Bankrott'],[],[],[],['betrügerisch Bankrott'],['betrügerisch Bankrott'],[],[]
[],['Bankrott'],[],[],['Bankrott'],['Bankrott'],[],[],['Bankrott'],['Bankrott'],[],['Bankrott'],['Bankrott'],[],[],[],[],['Bankrott'],[],['Bankrott'],['Bankrott'],['Bankrott'],['Bankrott'],['Bankrott']
[],[],['geschützt Rechtsgut'],[],['geschützt Rechtsgut'],['geschützt Rechtsgut'],[],['geschützt Rechtsgut'],['geschützt Rechtsgut'],['geschützt Rechtsgut'],[],['geschützt Rechtsgut'],[],['Geschütztes Rechtsgut'],['geschützt Rechtsgut'],['geschützt Rechtsgut'],[],['geschützt Rechtsgut'],[],['geschützt Rechtsgut'],[],['geschützt Rechtsgut'],['geschützt Rechtsgut'],[]
[],['Gerichtskanzlei'],[],['Gerichtskanzlei'],['Gerichtskanzlei'],[],['Gerichtskanzlei'],[],['Gerichtskanzlei'],[],[],['Gerichtskanzlei'],['Gerichtskanzlei'],[],['Gerichtskanzlei'],['Gerichtskanzlei'],['Gerichtskanzlei'],['Gerichtskanzlei'],[],['Gerichtskanzlei'],[],['Gerichtskanzlei'],[],[]
[],[],[],['Gerichtskanzlei'],['Gerichtskanzlei'],['Gerichtskanzlei'],['Kanzlei'],[],['Kanzlei'],['Gerichtskanzlei'],[],[],[],[],['Gerichtskanzlei'],['Kanzlei'],['Gerichtskanzlei'],['Gerichtskanzlei'],[],[],[],[],[],['Kanzlei']
[],[],['Einsichtsfähigkeit'],[],['Einsichtsfähigkeit'],['Einsichtsfähigkeit'],[],[],['Einsichtsfähigkeit'],['Einsichtsfähigkeit'],[],[],[],['Einsichtsfähigkeit'],[],[],[],['Einsichtsfähigkeit'],[],['Einsichtsfähigkeit'],[],['Einsichtsfähigkeit'],[],[]
['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität'],['kumulative Kausalität']
['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],[],['hypothetisch Kausalität'],['hypothetisch Kausalität'],[],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetische Kausalität'],['hypothetisch Kausalität'],[],['hypothetisch Kausalität'],['hypothetisch Kausalität'],['hypothetisch Kausalität']
['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],[],['Kausalzusammenhang'],['Kausalzusammenhang'],[],[],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],[],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang'],['Kausalzusammenhang']
[],[],['erschwerender Umstand'],['erschwerender Umstand'],['erschwerender Umstand'],['erschwerender Umstand'],[],['erschwerender Umstand'],['erschwerender Umstand'],['erschwerender Umstand'],['erschwerender Umstand'],['erschwerender Umstand'],['erschwerender Umstand'],[],[],[],[],['erschwerender Umstand'],[],['erschwerender Umstand'],[],['erschwerender Umstand'],['erschwerender Umstand'],[]
['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],[],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],[],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],[],[],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],[],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel'],['Gleichwertigkeitsklausel']
[],[],[],[],['Scheinkonkurrenz'],['Scheinkonkurrenz'],[],[],['Scheinkonkurrenz'],['Scheinkonkurrenz'],[],[],[],[],['Scheinkonkurrenz'],['Scheinkonkurrenz'],[],[],[],['Scheinkonkurrenz'],[],['Scheinkonkurrenz'],[],[]
[],['gleichartig Tateinheit'],['gleichartig Idealkonkurrenz'],['gleichartig Idealkonkurrenz'],['gleichartig Idealkonkurrenz'],['gleichartig Tateinheit'],[],['gleichartig Idealkonkurrenz'],['gleichartig Idealkonkurrenz'],['gleichartig Tateinheit'],[],['gleichartig Tateinheit'],['gleichartig Tateinheit'],['gleichartig Idealkonkurrenz'],['gleichartig Idealkonkurrenz'],['gleichartig Tateinheit'],[],['gleichartig Tateinheit'],[],['gleichartig Idealkonkurrenz'],['gleichartig Idealkonkurrenz'],['gleichartig Idealkonkurrenz'],['gleichartig Idealkonkurrenz'],['gleichartig Tateinheit']
[],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Tateinheit'],[],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],[],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],[],['Idealkonkurrenz'],[],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz']
['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Tateinheit'],[],['Idealkonkurrenz'],['Idealkonkurrenz'],['Tateinheit'],[],['Idealkonkurrenz'],['Tateinheit'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],[],['Idealkonkurrenz'],[],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],['Idealkonkurrenz'],[]
[],[],['ungleichartige Tatmehrheit'],['ungleichartige Tatmehrheit'],['ungleichartige Tatmehrheit'],['ungleichartige Tatmehrheit'],[],[],[],['ungleichartige Tatmehrheit'],[],['ungleichartige Tatmehrheit'],[],['ungleichartige Tatmehrheit'],[],[],[],['ungleichartige Tatmehrheit'],[],[],[],[],[],[]
[],['gleichartige Tatmehrheit'],[],[],['gleichartige Tatmehrheit'],['gleichartige Tatmehrheit'],[],[],[],[],[],['gleichartige Tatmehrheit'],[],[],[],[],[],[],[],[],['gleichartige Tatmehrheit'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],['Tatmehrheit'],[],[],[],[],[],[],[],[],[],[],[]
[],['Gegenüberstellung'],"['Gegenüberstellung', 'Gegenüberstellung']",['Gegenüberstellung'],"['Gegenüberstellung', 'Gegenüberstellung']",['Gegenüberstellung'],[],[],['Gegenüberstellung'],[],[],['Gegenüberstellung'],['Gegenüberstellung'],['Gegenüberstellung'],['Gegenüberstellung'],[],[],"['Gegenüberstellung', 'Gegenüberstellung']",[],['Gegenüberstellung'],"['Gegenüberstellung', 'Gegenüberstellung']",[],"['Gegenüberstellung', 'Gegenüberstellung']",['Gegenüberstellung']
[],[],['Gewährenlassen'],[],[],[],[],['Gewährenlassen'],['Gewährenlassen'],['Gewährenlassen'],[],[],[],[],[],[],[],[],[],['Gewährenlassen'],[],['Gewährenlassen'],[],[]
[],['Antragsdelikt'],['Antragsdelikt'],[],['Antragsdelikt'],['Antragsdelikt'],[],['Antragsdelikt'],['Antragsdelikt'],[],[],[],['Antragsdelikt'],['Antragsdelikt'],['Antragsdelikt'],['Antragsdelikt'],['Antragsdelikt'],[],[],['Antragsdelikt'],[],['Antragsdelikt'],['Antragsdelikt'],[]
[],[],[],[],[],[],[],[],['fahrlässig Verbrechen'],['fahrlässig Verbrechen'],[],[],[],[],[],[],[],[],[],['fahrlässig Verbrechen'],[],['fahrlässig Verbrechen'],[],['fahrlässig Verbrechen']
['versucht Verbrechen'],[],['versucht Straftat'],['versucht Straftat'],['versucht Straftat'],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],[],['versucht Verbrechen'],['versucht Verbrechen'],[],['versucht Straftat'],[],['Versuch der Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versuchte Straftat'],['versucht Verbrechen'],['versucht Straftat'],['versucht Verbrechen']
['versuchtes Verbrechen'],['versuchte Straftat'],[],[],['versuchtes Verbrechen'],['versucht Verbrechen'],['versuchtes Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],[],[],[],['versuchte Straftat'],[],[],['versuchte Straftat'],['versucht Verbrechen'],[],['versucht Verbrechen'],['versucht Straftat'],['versucht Verbrechen']
['versucht Verbrechen'],[],[],['versuchte Straftat'],[],[],['versucht Verbrechen'],[],['versucht Verbrechen'],['versuchte strafbare Handlung'],['versucht Verbrechen'],[],[],[],['versuchte Straftat'],[],['versuchte Straftat'],[],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versucht Verbrechen'],['versuchte Straftat'],[]
['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung'],['Erklärung']
['direkte Vernehmung'],[],['direkte Vernehmung'],['direkte Vernehmung'],[],['direkte Vernehmung'],[],['direkte Vernehmung'],['direkte Vernehmung'],['direkte Vernehmung'],[],['direkte Vernehmung'],['direkte Vernehmung'],['direkte Vernehmung'],['direkte Vernehmung'],['direkte Vernehmung'],['direkte Vernehmung'],['direkte Vernehmung'],[],[],['direkte Vernehmung'],['direkte Vernehmung'],['direkte Vernehmung'],['direkte Vernehmung']
['Konkursgläubiger'],[],['Konkursgläubiger'],[],[],[],['Konkursgläubiger'],[],['Konkursgläubiger'],[],[],['Konkursgläubiger'],[],['Konkursgläubiger'],['Konkursgläubiger'],[],['Konkursgläubiger'],[],[],[],[],['Konkursgläubiger'],['Konkursgläubiger'],['Konkursgläubiger']
[],[],['Falschbeurkundung'],[],[],['Falschbeurkundung'],[],[],['Falschbeurkundung'],['Falschbeurkundung'],[],[],['Falschbeurkundung'],[],[],['Falschbeurkundung'],[],[],[],['Falschbeurkundung'],['Falschbeurkundung'],['Falschbeurkundung'],['Falschbeurkundung'],[]
[],[],['Falschbeurkundung'],[],['Falschbeurkundung'],['Falschbeurkundung'],[],[],[],"['mittelbare Falschbeurkundung', 'Falschbeurkundung']",[],[],['Falschbeurkundung'],[],[],['Falschbeurkundung'],[],[],[],['Falschbeurkundung'],[],['Falschbeurkundung'],[],[]
['objektiver Tatbestand'],['objektiv Tatbestand'],['objektiv Tatbestand'],['objektiv Tatbestand'],['objektiv Tatbestand'],['objektiv Tatbestand'],['objektiver Tatbestand'],[],['objektiv Tatbestand'],['objektiv Tatbestand'],[],[],['objektiv Tatbestand'],[],[],['objektiv Tatbestand'],['objektiv Tatbestand'],[],['objektiver Tatbestand'],['objektiv Tatbestand'],['objektiv Tatbestand'],['objektiv Tatbestand'],['objektiv Tatbestand'],[]
[],['Gebrauchsdiebstahl'],[],[],['Gebrauchsdiebstahl'],[],[],['Gebrauchsdiebstahl'],['Gebrauchsdiebstahl'],[],[],['gebrauchsdiebstahl'],['Gebrauchsdiebstahl'],[],['Diebstahl zum kurzfristigen Gebrauch'],[],['Gebrauchsdiebstahl'],[],[],[],['Gebrauchsdiebstahl'],[],[],[]
[],['Garantenpflicht'],['Einstandspflicht'],['Einstandspflicht'],['Garantenpflicht'],['Garantenpflicht'],[],['Garantenpflicht'],['Garantenpflicht'],['Garantenpflicht'],[],['Garantenpflicht'],['Garantenpflicht'],['Garantenpflicht'],['Einstandspflicht'],['Garantenpflicht'],['Einstandspflicht'],['Einstandspflicht'],[],['Garantenpflicht'],['Einstandspflicht'],['Garantenpflicht'],['Einstandspflicht'],['Einstandspflicht']
[],[],[],[],[],[],[],[],[],[],[],[],['erkennend Gericht'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],['Tatsacheninstanz'],[],[],[],[],[],[],[],['Tatsacheninstanz'],['Tatsacheninstanz'],['Tatsacheninstanz'],[],[],[],['Tatsacheninstanz'],[],[],[],[],['Tatsacheninstanz'],[]
[],[],[],[],[],[],[],['Gericht erster Instanz'],[],['Gericht erster Instanz'],[],[],['Gericht erster Instanz'],[],[],[],[],['Gericht erster Instanz'],[],[],['Gericht erster Instanz'],['Gericht erster Instanz'],['Gericht erster Instanz'],[]
[],[],[],[],[],[],[],[],['Richter für die Vorerhebungen'],[],[],[],[],[],[],[],[],[],[],['Richter für die Vorerhebungen'],[],['Richter für die Vorerhebungen'],[],['Richter für die Vorerhebungen']
[],['Begnadigung'],['Begnadigung'],['Begnadigung'],['Begnadigung'],['Begnadigung'],[],[],[],['Begnadigung'],['Begnadigung'],[],['Begnadigung'],[],[],['Begnadigung'],[],['Begnadigung'],[],['Begnadigung'],['Begnadigung'],['Begnadigung'],['Begnadigung'],[]
['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],[],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],[],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis der Strafgesetz'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],['Unkenntnis des Strafgesetzes'],[]
