Tiny Aya Global,GPT OSS 20B,UvA-MT,Qingqiu-MT-9B,Dubformer,DeepSeek V4 Pro,CUNI-EdUKate,Qwen 3.6 - 27b,Gemini 3.1 Pro,Ministral 3 - 14B,GoogleTranslate,Tower 9B,Mistral Medium 3.5,Command A+,Cohere CAT+,GPT OSS 120B,Qwen 3.5 - 9b,Gemma 4 - 4B,CUNI-MH-v3,TRIVE,SalamandraTA,GPT 5.5,Gemma 4 - 31B,GLM 4 - 9B
[],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],[],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],[],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],[],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],[],[],[],['verwaltungsgerichtliche Rechnungslegung'],[],['verwaltungsgerichtliche Rechnungslegung'],['verwaltungsgerichtliche Rechnungslegung'],[]
['logische Auslegung'],['logische Auslegung'],['logische Auslegung'],[],['logische Auslegung'],['logische Auslegung'],['logische Interpretation'],['logische Auslegung'],['logische Auslegung'],['logische Auslegung'],['logische Auslegung'],[],['logische Auslegung'],['logische Auslegung'],['logische Interpretation'],['logische Auslegung'],['logische Auslegung'],['logische Auslegung'],['logische Auslegung'],['logische Interpretation'],['logische Auslegung'],['logische Auslegung'],['logische Auslegung'],['logische Auslegung']
['Nebenstrafe'],['Nebenstrafe'],['Nebenstrafe'],['Nebenstrafe'],['Nebenstrafe'],['Nebenstrafe'],['Nebenstrafe'],['zusätzliche Verwaltungsstrafe'],['Nebenstrafe'],['zusätzliche Verwaltungsstrafe'],[],['Nebenstrafe'],['Nebenstrafe'],['Nebenstrafe'],[],['zusätzliche Verwaltungsstrafe'],['Nebenstrafe'],['Nebenstrafe'],[],['Nebenstrafe'],['zusätzliche Verwaltungsstrafe'],['Nebenstrafe'],['Nebenstrafe'],[]
[],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],[],[],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],[],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],[],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],['Aussetzung des Fahrzeugscheins'],[]
['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],[],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],[],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],[],['körperlich und geistig Anforderung'],[],['körperlich und geistig Anforderung'],['körperlich und geistig Anforderung'],[]
['Fahrübungsschein'],['provisorische Fahrerlaubnis'],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein'],[],['Fahrübungsschein'],['Fahrübungsschein'],['provisorische Fahrerlaubnis'],[],[],['provisorische Fahrerlaubnis'],[],['Fahrübungsschein'],['provisorische Fahrerlaubnis'],['Fahrübungsschein'],['Fahrübungsschein'],[],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein'],[]
[],['provisorische Fahrerlaubnis'],['Fahrübungsschein'],['provisorische Fahrerlaubnis'],['Fahrübungsschein'],['Fahrübungsschein'],[],[],['Fahrübungsschein'],['Fahrübungsschein'],[],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein'],['provisorische Fahrerlaubnis'],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein'],[],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein'],['Fahrübungsschein']
[],[],"['Lernfahrausweis', 'Lernfahrausweis']","['Lernfahrausweis', 'Lernfahrausweis']","['Lernfahrausweis', 'Lernfahrausweis']","['Lernfahrausweis', 'Lernfahrausweis']",[],"['Lernfahrausweis', 'Lernfahrausweis']","['Lernfahrausweis', 'Lernfahrausweis']",['Lernfahrausweis'],[],[],"['Lernfahrausweis', 'Lernfahrausweis']","['Lernfahrausweis', 'Lernfahrausweis']","['Lernfahrausweis', 'Lernfahrausweis']","['Lernfahrausweis', 'Lernfahrausweis']",[],"['Lernfahrausweis', 'Lernfahrausweis']",[],"['Lernfahrausweis', 'Lernfahrausweis']",['Lernfahrausweis'],"['Lernfahrausweis', 'Lernfahrausweis']","['Lernfahrausweis', 'Lernfahrausweis']",[]
[],[],['Fahrerlaubnisprüfung'],[],['Fahrerlaubnisprüfung'],['Fahrerlaubnisprüfung'],[],['Fahrerlaubnisprüfung'],['Fahrerlaubnisprüfung'],['Fahrerlaubnisprüfung'],[],[],['Fahrerlaubnisprüfung'],['Fahrerlaubnisprüfung'],[],['Fahrerlaubnisprüfung'],[],['Fahrerlaubnisprüfung'],[],['Fahrerlaubnisprüfung'],[],['Fahrerlaubnisprüfung'],['Fahrerlaubnisprüfung'],[]
['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],[],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],[],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit'],['Kinderarbeit']
['Lebensbescheinigung'],"['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']",[],"['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']",[],"['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']","['Lebensbescheinigung', 'Lebensbescheinigung']"
['Fußgängerübergang'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerübergang'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerübergang'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],[],['Fußgängerüberweg'],['Fußgängerübergang'],['Fußgängerübergang'],['Fußgängerüberweg'],['Fußgängerüberweg']
['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],[],['Fußgängerüberweg'],['Fußgängerübergang'],['Fußgängerübergang'],['Fußgängerüberweg'],['Fußgängerübergang'],['Fußgängerübergang'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerüberweg'],['Fußgängerübergang'],['Fußgängerüberweg'],['Fußgängerübergang']
[],['Seitenstreifen'],['Seitenstreifen'],['Seitenstreifen'],['Seitenstreifen'],['Seitenstreifen'],[],[],['Seitenstreifen'],['Seitenstreifen'],['Seitenstreifen'],['Seitenstreifen'],['Seitenstreifen'],[],['Seitenstreifen'],['Seitenstreifen'],[],['Seitenstreifen'],['Seitenstreifen'],['Seitenstreifen'],[],['Seitenstreifen'],['Seitenstreifen'],[]
['international Führerschein'],['international Führerschein'],['international Führerausweis'],['international Führerausweis'],['international Führerausweis'],['international Führerausweis'],[],['international Führerausweis'],['international Führerausweis'],['international Führerausweis'],['international Führerschein'],['international Führerschein'],['international Führerschein'],['international Führerausweis'],['international Führerausweis'],['international Führerschein'],['international Führerausweis'],['international Führerausweis'],[],['international Führerausweis'],['international Führerausweis'],['international Führerausweis'],['international Führerausweis'],['international Führerschein']
['Einbahn'],[],['Einbahn'],['Einbahn'],['Einbahn'],['Einbahn'],[],[],['Einbahn'],[],[],[],['Einbahn'],[],['Einbahn'],['Einbahn'],[],[],[],['Einbahn'],['Einbahn'],['Einbahn'],['Einbahn'],['Einbahn']
['Beschleunigungsspur'],['Beschleunigungsstreifen'],['Beschleunigungsstreifen'],['Beschleunigungsstreifen'],['Beschleunigungsstreifen'],['Beschleunigungsstreifen'],[],['Beschleunigungsstreifen'],['Beschleunigungsstreifen'],['Beschleunigungsspur'],['Beschleunigungsspur'],['Beschleunigungsstreifen'],['Beschleunigungsstreifen'],['Beschleunigungsspur'],['Beschleunigungsspur'],['Beschleunigungsstreifen'],['Beschleunigungsspur'],['Beschleunigungsstreifen'],[],['Beschleunigungsstreifen'],['Beschleunigungsspur'],['Beschleunigungsstreifen'],['Beschleunigungsstreifen'],['beschleunigungsspur']
[],['Sonderfahrstreifen'],['Sonderfahrstreifen'],['Sonderfahrstreifen'],['Sonderfahrstreifen'],['Sonderfahrstreifen'],[],['Sonderfahrstreifen'],['Sonderfahrstreifen'],[],[],['Sonderfahrstreifen'],['Sonderfahrstreifen'],['Sonderfahrstreifen'],['Sonderfahrstreifen'],['Sonderfahrstreifen'],['Sonderfahrstreifen'],['Sonderfahrstreifen'],[],['Sonderfahrstreifen'],[],['Sonderfahrstreifen'],['Sonderfahrstreifen'],[]
['Gehweg'],['Bürgersteig'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Bürgersteig'],['Bürgersteig'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg'],['Gehweg']
[],['Trottoir'],['Trottoir'],['Trottoir'],['Trottoir'],['Trottoir'],[],['Trottoir'],['Trottoir'],['Trottoir'],[],['Trottoir'],['Trottoir'],['Trottoir'],['Trottoir'],['Trottoir'],['Trottoir'],['Trottoir'],[],['Trottoir'],['Trottoir'],['Trottoir'],['Trottoir'],['Trottoir']
[],[],['Einbahnstrasse'],[],['Einbahnstrasse'],['Einbahnstrasse'],[],['Einbahnstrasse'],['Einbahnstrasse'],['Einbahnstrasse'],[],['Einbahnstrasse'],['Einbahnstrasse'],['Einbahnstrasse'],['Einbahnstrasse'],[],[],['Einbahnstrasse'],[],['Einbahnstrasse'],['Einbahnstrasse'],['Einbahnstrasse'],['Einbahnstrasse'],['Einbahnstrasse']
[],[],[],[],[],['Straßenkörper'],[],['Straßenkörper'],[],[],[],['Straßenkörper'],['Straßenkörper'],[],[],[],['Straßenkörper'],['Straßenkörper'],[],['Straßenkörper'],[],[],[],['Straßenkörper']
[],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],[],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['ZDA'],[],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],[],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],[],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter'],['Zertifizierungsdiensteanbieter']
[],['Strasse'],['Strasse'],['Strasse'],['Strasse'],['Strasse'],[],['Strasse'],['Strasse'],['Strasse'],[],['Strasse'],['Strasse'],['Strasse'],['Strasse'],['Strasse'],[],['Strasse'],['Strasse'],['Strasse'],['Strasse'],['Strasse'],['Strasse'],[]
['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße'],['Militärstraße']
[],['Vorsortierraum'],['Vorsortierraum'],['Vorsortierraum'],['Vorsortierraum'],['Vorsortierraum'],[],['Vorsortierraum'],['Vorsortierraum'],['Vorsortierraum'],[],['Vorsortierraum'],['Vorsortierraum'],[],['Vorsortierraum'],['Vorsortierraum'],['Vorsortierraum'],['Vorsortierraum'],[],['Vorsortierraum'],[],['Vorsortierraum'],['Vorsortierraum'],['Vorsortierraum']
['Provinzstraße'],['Provinzstraße'],['Landesstraße'],['Provinzstraße'],['Landesstraße'],['Landesstraße'],['Provinzstraße'],['Landesstraße'],['Landesstraße'],['Landesstraße'],['Provinzstraße'],['Provinzstraße'],['Landesstraße'],['Landesstraße'],['Provinzstraße'],['Landesstraße'],[],['Provinzstraße'],[],['Landesstraße'],['Landesstraße'],['Landesstraße'],['Landesstraße'],[]
[],[],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße'],['Gemeindestraße']
"['Straßenbeschilderung', 'Straßenbeschilderung']",[],"['Straßenbeschilderung', 'Straßenbeschilderung']",[],"['Verkehrszeichen und -einrichtungen', 'Verkehrszeichen und -einrichtungen']","['Straßenbeschilderung', 'Straßenbeschilderung']",[],[],"['Straßenbeschilderung', 'Straßenbeschilderung']",[],[],"['Straßenbeschilderung', 'Straßenbeschilderung']","['Straßenbeschilderung', 'Straßenbeschilderung']",[],"['Straßenbeschilderung', 'Straßenbeschilderung']",[],"['Straßenbeschilderung', 'Straßenbeschilderung']","['Straßenbeschilderung', 'Straßenbeschilderung']",[],"['Straßenbeschilderung', 'Straßenbeschilderung']",[],"['Beschilderung', 'Beschilderung']","['Straßenbeschilderung', 'Straßenbeschilderung']","['Straßenbeschilderung', 'Straßenbeschilderung']"
['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],[],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],[],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],[],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße'],['Hauptverkehrsstraße']
[],[],['Hauptstrasse'],['Hauptstrasse'],['Hauptstrasse'],['Hauptstrasse'],[],['Hauptstrasse'],['Hauptstrasse'],['Hauptstrasse'],[],['Hauptstrasse'],['Hauptstrasse'],['Hauptstrasse'],['Hauptstrasse'],[],[],['Hauptstrasse'],[],['Hauptstrasse'],['Hauptstrasse'],['Hauptstrasse'],['Hauptstrasse'],['Hauptstrasse']
['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],[],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr'],['Fußgängerverkehr']
[],['Fussgängerverkehr'],['Fussgängerverkehr'],['Fussgängerverkehr'],['Fussgängerverkehr'],['Fussgängerverkehr'],[],['Fussgängerverkehr'],['Fussgängerverkehr'],['Fussgängerverkehr'],[],[],['Fussgängerverkehr'],['Fussgängerverkehr'],['Fussgängerverkehr'],['Fussgängerverkehr'],['Fussgängerverkehr'],['Fussgängerverkehr'],[],['Fussgängerverkehr'],[],['Fussgängerverkehr'],['Fussgängerverkehr'],[]
[],[],[],[],['Fahrverbot'],['Fahrverbot'],[],[],['Fahrverbot'],['Fahrverbot'],[],[],[],[],['Fahrverbot'],[],[],[],[],['Fahrverbot'],[],[],['Fahrverbot'],[]
['parken'],['parken'],['parken'],[],['parken'],['parken'],[],[],['Parken'],['parken'],['parken'],['parken'],['parken'],['parken'],[],['parken'],['parken'],['parken'],['parken'],['Parken'],['parken'],['Parken'],['parken'],['parken']
[],['Heeresführerschein'],['Heeresführerschein'],[],['Heeresführerschein'],['Heeresführerschein'],[],['Heeresführerschein'],['Heeresführerschein'],['Heeresführerschein'],[],['Heeresführerschein'],['Heeresführerschein'],[],['Heeresführerschein'],['Heeresführerschein'],[],['Heeresführerschein'],[],['Heeresführerschein'],['Heeresführerschein'],['Heeresführerschein'],['Heeresführerschein'],[]
[],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],[],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],[],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],[],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],['Freilandstraße'],['Freilandstraße']
[],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],[],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],[],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],['Siedlungsabfall'],[]
"['praktisch Unterricht', 'Lernfahrt']","['praktisch Unterricht', 'Lernfahrt']","['praktisch Unterricht', 'Lernfahrt', 'Übungsfahrt']","['praktisch Unterricht', 'Lernfahrt', 'praktisch Fahrunterricht']","['praktisch Fahrunterricht', 'Lernfahrt', 'praktisch Unterricht']","['praktisch Fahrunterricht', 'Lernfahrt', 'Fahrstunde']",[],"['Lernfahrt', 'Fahrstunde']","['praktisch Unterricht', 'Lernfahrt', 'Fahrstunde']","['praktisch Unterricht', 'Übungsfahrt', 'Fahrstunde']","['praktisch Unterricht', 'Fahrstunde']","['praktisch Unterricht', 'Lernfahrt', 'praktisch Fahrunterricht']","['praktisch Unterricht', 'Übungsfahrt', 'Übungsfahrt']",['praktisch Fahrunterricht'],"['praktisch Unterricht', 'Lernfahrt', 'praktisch Fahrunterricht']","['praktisch Unterricht', 'Lernfahrt', 'Fahrstunde']","['praktisch Unterricht', 'praktisch Fahrunterricht', 'Lernfahrt', 'praktisch Fahrunterricht']","['praktisch Unterricht', 'Lernfahrt', 'Lernfahrt']",['Lernfahrt'],"['praktisch Unterricht', 'Lernfahrt', 'Fahrstunde']","['praktisch Unterricht', 'Fahrstunde', 'Lernfahrt']","['praktisch Unterricht', 'Lernfahrt', 'Fahrstunde']","['praktisch Unterricht', 'Lernfahrt', 'Lernfahrt']","['praktisch Unterricht', 'Lernfahrt']"
[],['praktisch Fahrunterricht'],['Lernfahrt'],['Lernfahrt'],['Lernfahrt'],['Lernfahrt'],[],['Lernfahrt'],['Lernfahrt'],['Übungsfahrt'],['Fahrstunde'],['Fahrstunde'],['Fahrstunde'],['Lernfahrt'],['Lernfahrt'],['Fahrstunde'],['praktisch Fahrunterricht'],['Lernfahrt'],['Fahrstunde'],['Lernfahrt'],['Lernfahrt'],['Lernfahrt'],['Lernfahrt'],[]
[],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],[],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],[],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein'],['Ersatzführerschein']
[],['Invalidengeld'],['Invalidengeld'],['Invalidengeld'],['Invalidengeld'],['Invalidengeld'],[],['Invalidengeld'],['Invalidengeld'],[],[],['Invalidengeld'],[],['Invalidengeld'],[],['Invalidengeld'],['Invalidengeld'],"['ordentliches Invalidengeld', 'Invalidengeld']",[],['Invalidengeld'],[],['Invalidengeld'],[],['Invalidengeld']
[],['Pflegehelfer'],['Pflegehelfer'],[],['Pflegehelfer'],['Pflegehelfer'],[],[],['Pflegehelfer'],[],[],[],['Pflegehelfer'],['Pflegehelfer'],[],[],[],['Pflegehelfer'],[],['Pflegehelfer'],['Pflegehelfer'],['Pflegehelfer'],['Pflegehelfer'],['Pflegehelfer']
"['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']",[],"['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Grundschule', 'gleichgestellt Grundschule']",[],[],"['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']",[],"['gleichgestellt Grundschule', 'gleichgestellt Grundschule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Grundschule', 'gleichgestellt Grundschule']","['gleichgestellt Schule', 'gleichgestellt Schule']","['gleichgestellt Schule', 'gleichgestellt Schule']"
[],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],[],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],[],['gesetzlich anerkannt Schule'],[],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannte Schule'],[],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule'],['gesetzlich anerkannt Schule']
['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],[],[],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['Kunstgymnasium'],['kunstgymnasium']
[],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],[],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],[],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],[],[],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],['Amtsblatt'],['Amtsblatt']
[],[],"['Benutzer', 'Benutzer']","['Benutzer', 'Benutzer']","['Benutzer', 'Benutzer']","['Benutzer', 'Benutzer']","['Benutzer', 'Benutzer']","['Benutzer', 'Benutzer']","['Benutzer', 'Benutzer']","['Benutzer', 'Benutzer']","['Benutzer', 'Benutzer']",[],"['Benutzer', 'Benutzer']",[],"['Benutzer', 'Benutzer']",[],"['Benutzer', 'Benutzer']",['Benutzer'],[],"['Benutzer', 'Benutzer']",[],"['Benutzer', 'Benutzer']",[],[]
['Kennung'],['Kennung'],['Benutzerkennung'],['Benutzerkennung'],['Benutzerkennung'],['Benutzerkennung'],[],['Kennung'],['Benutzerkennung'],['Benutzerkennung'],[],['Benutzerkennung'],['Kennung'],[],['Benutzerkennung'],['Benutzerkennung'],['Kennung'],['Kennung'],[],['Benutzerkennung'],['Kennung'],['Benutzerkennung'],['Benutzerkennung'],[]
['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],[],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],[],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],[],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],['Lärmschwerhörigkeit'],[],['Lärmschwerhörigkeit'],[],[]
['namentliche Aufnahme'],['namentliche Aufnahme'],['namentlich Aufnahme'],['namentliche Aufnahme'],['namentliche Aufnahme'],['namentliche Aufnahme'],[],['namentliche Aufnahme'],['namentliche Aufnahme'],['namentliche Aufnahme'],[],['namentliche Aufnahme'],['namentliche Aufnahme'],['namentliche Aufnahme'],['namentliche Aufnahme'],['namentliche Aufnahme'],['namentliche Aufnahme'],['namentlich Aufnahme'],[],['namentliche Aufnahme'],[],['namentliche Aufnahme'],['namentliche Aufnahme'],['namentliche Aufnahme']
[],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],[],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil'],['Teil']
